fpr,tpr,threshold
0.06976744186046512,0.1125748502994012,0.7041071303576995
0.06976744186046512,0.12455089820359282,0.6978242540230548
0.07674418604651163,0.12455089820359282,0.697448198300944
0.07674418604651163,0.1251497005988024,0.697058748978714
0.07906976744186046,0.1251497005988024,0.6968955969811143
0.07906976744186046,0.14311377245508983,0.6892968898946795
0.08139534883720931,0.14311377245508983,0.6892313288708349
0.08139534883720931,0.1532934131736527,0.6848924699283236
0.08604651162790698,0.1532934131736527,0.6844061405425254
0.08604651162790698,0.16706586826347306,0.6802767828643387
0.08837209302325581,0.16706586826347306,0.6802183052485324
0.08837209302325581,0.16766467065868262,0.6797844771303854
0.09069767441860466,0.16766467065868262,0.6792715324179418
0.09069767441860466,0.17125748502994012,0.6777816545856393
0.09302325581395349,0.17125748502994012,0.6777122857351879
0.09302325581395349,0.1718562874251497,0.6776503193284915
0.09534883720930233,0.1718562874251497,0.6774713937084639
0.09534883720930233,0.17425149700598802,0.6767437439190759
0.1,0.17425149700598802,0.6765825996835668
0.1,0.17485029940119762,0.6765086840930622
0.10232558139534884,0.17485029940119762,0.6759981220630393
0.10232558139534884,0.18922155688622755,0.6676057361657027
0.10465116279069768,0.18922155688622755,0.6675903841345575
0.10465116279069768,0.19401197604790418,0.6659060377095904
0.10697674418604651,0.19401197604790418,0.6656242563795555
0.10697674418604651,0.19820359281437125,0.6645941649274276
0.11162790697674418,0.19820359281437125,0.6641675116089546
0.11162790697674418,0.2,0.6640957000667687
0.11395348837209303,0.2,0.6640387657281339
0.11395348837209303,0.20419161676646708,0.6627904543277924
0.1186046511627907,0.20419161676646708,0.662521383821914
0.1186046511627907,0.20778443113772455,0.6607090399856588
0.12093023255813953,0.20778443113772455,0.6604434929460749
0.12093023255813953,0.21077844311377245,0.659851674839391
0.12325581395348838,0.21077844311377245,0.6598158419788763
0.12325581395348838,0.21317365269461078,0.6586501981730711
0.12790697674418605,0.21317365269461078,0.658167583110734
0.12790697674418605,0.21377245508982035,0.6580728657220909
0.13023255813953488,0.21377245508982035,0.6580405340682753
0.13023255813953488,0.22035928143712574,0.6548743898281786
0.1325581395348837,0.22035928143712574,0.6547822350514403
0.1325581395348837,0.22095808383233534,0.6546882070513754
0.13488372093023257,0.22095808383233534,0.6546319846746868
0.13488372093023257,0.2341317365269461,0.6497869344222925
0.1372093023255814,0.2341317365269461,0.6496377184395089
0.1372093023255814,0.23592814371257484,0.648481144551133
0.13953488372093023,0.23592814371257484,0.6484258296188538
0.13953488372093023,0.237125748502994,0.6480368839531901
0.14186046511627906,0.237125748502994,0.6477920607863619
0.14186046511627906,0.24191616766467067,0.6446789730411047
0.14418604651162792,0.24191616766467067,0.6445670043348772
0.14418604651162792,0.2437125748502994,0.643706519664481
0.14883720930232558,0.2437125748502994,0.6436296451175305
0.14883720930232558,0.24431137724550897,0.6429880381783167
0.1511627906976744,0.24431137724550897,0.6429145931668763
0.1511627906976744,0.24610778443113773,0.6425563952120675
0.15348837209302327,0.24610778443113773,0.6425375386335294
0.15348837209302327,0.24790419161676647,0.6423006561289407
0.15813953488372093,0.24790419161676647,0.6417730408971422
0.15813953488372093,0.25329341317365267,0.6397538977546979
0.16046511627906976,0.25329341317365267,0.6393945660789273
0.16046511627906976,0.2562874251497006,0.6387481452768216
0.16279069767441862,0.2562874251497006,0.6387033116809816
0.16279069767441862,0.26107784431137726,0.6369569541838267
0.16511627906976745,0.26107784431137726,0.6363860075143516
0.16511627906976745,0.26766467065868266,0.6345268504022288
0.16744186046511628,0.26766467065868266,0.6342334200271937
0.16744186046511628,0.2778443113772455,0.6297800405740848
0.1697674418604651,0.2778443113772455,0.6296615936377915
0.1697674418604651,0.27844311377245506,0.6296526168771467
0.17209302325581396,0.27844311377245506,0.6296401321817187
